"PREC","pop_total","pop_hisp_pct","pop_income","pop_college_pct","VR_total_2020","VR_hisp_pct_2020","VR_turnout_2020","votes_trump_2020","votes_biden_2020","votes_trump_pct_2020","votes_biden_pct_2020","votes_total_2020","VR_total_2016","VR_hisp_pct_2016","VR_turnout_2016","votes_trump_2016","votes_clinton_2016","votes_trump_pct_2016","votes_total_2016","votes_clinton_pct_2016","votes_trump_difference"
"3173",4237.62258177981,33.5998269238642,77308.7051671732,59.0882884050395,3768,23.8,76.4331210191083,1428,1424,49.5833333333333,49.4444444444444,2880,3328,23.1,65.7752403846154,1147,900,52.3983554134308,2189,41.1146642302421,-2.81502208009745
"3148",1381.24450416959,28.1222612875127,115806.635305529,61.7306529187468,1341,20.4,78.8217747949292,591,458,55.9129612109745,43.3301797540208,1057,1051,20.5,71.1703139866794,455,267,60.8288770053476,748,35.6951871657754,-4.91591579437314
"3005",3041.04659993096,25.5677468742026,136544,52.5004790189691,3080,19.7,81.2987012987013,1572,907,62.779552715655,36.2220447284345,2504,1693,19,76.7277023036031,879,342,67.6674364896074,1299,26.3279445727483,-4.88788377395245
"3089",4086.74456334139,25.5677468742026,136544,52.5004790189691,4632,22,81.8652849740933,2402,1342,63.3438818565401,35.3902953586498,3792,3914,20.8,75.3449156872765,1943,836,65.8867412682265,2949,28.3485927433028,-2.54285941168644
"3155",3216.72253382479,30.5344771042905,108405.276901988,63.1807561608091,3004,22.6,75,1207,1016,53.5730137594319,45.0954283177985,2253,2571.59541420118,11.5468195266272,67.0583298363407,970.148668639053,646.406065088757,56.2578222778473,1724.46893491124,37.4843554443054,-2.68480851841544
"3034",2668.7630407336,20.9730140630939,119904,64.7121916338935,2628,6.6,81.1643835616438,1556,561,72.948898265354,26.3009845288326,2133,2630,6.2,76.5019011406844,1537,388,76.3916500994036,2012,19.2842942345924,-3.44275183404962
"3017",2898.66303408864,20.9730140630939,119904,64.7121916338935,2601,12.8,81.2764321414841,1402,687,66.3197729422895,32.4976348155156,2114,1971.55909832419,13.4497997923773,75.6007703496474,1062.27954916209,355.638736467448,71.2693503380666,1490.51386623165,23.8601427685193,-4.94957739577707
"3094",4891.40538224203,41.8213100651346,76327,52.1731601731602,4065,21.4,76.2115621156212,1699,1368,54.8418334409296,44.1575209812782,3098,2662,19.7,72.3516153268219,1193,665,61.9418483904465,1926,34.527518172378,-7.10001494951688
"3145",4103.25657103698,32.7124273662257,109956.831863286,62.363293008864,3629,22.6,77.2664645907964,1361,1394,48.5378031383738,49.7146932952924,2804,2397,22,70.2962035878181,878,696,52.106824925816,1685,41.3056379821958,-3.56902178744227
"3093",5589.3605870021,23.2207323362558,145000,72.9816790819408,4689,17.7,77.5005331627213,1950,1644,53.6598789212988,45.2394056136489,3634,4412,17.6,69.5376246600181,1771,1062,57.7249022164276,3068,34.6153846153846,-4.0650232951288
"4168",3268.61437191443,48.0782669461915,69909,21.4375261178437,2562,34.3,56.7915690866511,452,978,31.0652920962199,67.2164948453608,1455,2390,33.8,50.1255230125523,377,759,31.4691151919866,1198,63.355592654424,-0.403823095766715
"4163",2654.99472512015,37.7834467120181,70700,27.0276194651469,2254,25.6,62.3779946761313,455,926,32.3613086770982,65.8605974395448,1406,2141.6625233064,24.7383467992542,56.5440149045179,349.129894344313,798.011187072716,28.830313014827,1210.98197638285,65.8978583196046,3.53099566227114
"4067",4076.31207062708,42.1772395659154,62068.1225238445,28.0212679504697,2059,29.6,51.4813016027198,449,591,42.3584905660377,55.7547169811321,1060,1749,30,45.9691252144082,358,406,44.5273631840796,804,50.4975124378109,-2.16887261804187
"4088",5338.25411478911,39.0235373689705,71538.5671441361,25.6743572384162,4054,30,61.3221509620128,776,1667,31.2148028962188,67.0555108608206,2486,3751,27.2,53.7723273793655,648,1260,32.1269211700545,2017,62.4690133862172,-0.912118273835713
"4079",2888.03152961227,44.3761996161228,48220,23.8095238095238,1703,21.8,64.2982971227246,586,494,53.5159817351598,45.1141552511416,1095,1612,18.8,53.5359801488834,462,347,53.5341830822711,863,40.2085747392816,-0.0182013471113365
"4089",5288.99099099099,37.6458707360862,60723,26.7127693792216,3363,26.5,66.2503716919417,940,1247,42.1903052064632,55.9694793536804,2228,2892,23.6,56.4661134163209,749,769,45.8665033680343,1633,47.0912431108389,-3.6761981615711
"4194",2321.96847038773,44.3761996161228,48220,23.8095238095238,1007,37.2,45.7795431976167,213,238,46.2039045553145,51.6268980477223,461,1007,36.6,38.5302879841112,177,186,45.6185567010309,388,47.9381443298969,0.585347854283611
"4056",4617.17360856707,37.9473806318604,57329.0542733502,22.8876637384037,3435,28,62.3580786026201,1064,1037,49.6732026143791,48.4126984126984,2142,3245,25.5,53.2203389830509,861,753,49.8552403011002,1727,43.6016213086277,-0.182037686721088
"4164",3680.99492457352,26.4232430310169,69175,42.6819461198231,2472,20.8,65.6957928802589,901,692,55.4802955665025,42.6108374384236,1624,2429,19,62.3301770275834,872,524,57.5957727873184,1514,34.6103038309115,-2.11547722081591
"4055",2129.63916426336,29.7743432292458,61011.5943933421,12.4719694339605,1618,27.2,67.9233621755253,564,504,51.319381255687,45.859872611465,1099,1525,27.2,58.2295081967213,476,362,53.6036036036036,888,40.7657657657658,-2.28422234791661
"4144",1004.46666666667,50.8376869032607,70304,29.4841735052755,540,16.5,74.2592592592593,237,155,59.1022443890274,38.6533665835411,401,504,14.5,68.4523809523809,229,97,66.3768115942029,345,28.1159420289855,-7.27456720517547
"3103",1572.44260074501,31.0377064506077,93078,34.4441210710128,813,33.5,67.0356703567036,219,320,40.1834862385321,58.7155963302752,545,661,29.3,57.0347957639939,150,205,39.7877984084881,377,54.3766578249337,0.395687830044047
